"    
                            伯爵山莊(一期大樓公寓大廈管理委員會)
                            
                        ","
電話  02-2642-4183
                    
                        地址  新北市汐止區翠峰街25號1樓
                    
                        瀏覽  740
                        
"
"    
                            伯爵山莊(一期大樓公寓大廈管理委員會)
                            
                        ","
電話  02-2643-3540
                    
                        地址  新北市汐止區翠峰街27號1樓
                    
                        瀏覽  270
                        
"
"    
                            伯爵山莊(一期大樓公寓大廈管理委員會)
                            
                        ","
電話  02-2643-3538
                    
                        地址  新北市汐止區翠峰街23號1樓
                    
                        瀏覽  385
                        
"
"    
                            伯爵山莊(第三代管理委員會)
                            
                        ","
電話  02-2643-4916
                    
                        地址  新北市汐止區伯爵街12巷22弄1號1樓
                    
                        瀏覽  502
                        
"
"    
                            伯爵山莊(第二期別墅區管理委員會)
                            
                        ","
電話  02-2642-2721
                    
                        地址  新北市汐止區康寧街753巷1號之1
                    
                        瀏覽  895
                        
"
"    
                            伯爵山莊(建業樓公寓大廈管理委員會)
                            
                        ","
電話  02-2648-4731
                    
                        地址  新北市汐止區康寧街753巷10弄11號1樓
                    
                        瀏覽  442
                        
"
"    
                            伊豆社區管理委員會
                            
                        ","
電話  02-2600-9309
                    
                        地址  新北市林口區文化三路一段617巷2號之22
                    
                        瀏覽  272
                        
"
"    
                            仙境傳說社區委員會
                            
                        ","
電話  02-2904-3036
                    
                        地址  新北市新莊區青山路一段56號
                    
                        瀏覽  671
                        
"
"    
                            介壽龍莊管理委員會
                            
                        ","
電話  02-2989-2489
                    
                        地址  新北市三重區力行路一段188巷10號1樓
                    
                        瀏覽  299
                        
"
"    
                            仁愛龍門公寓大廈管理委員會
                            
                        ","
電話  02-2691-9589
                    
                        地址  新北市汐止區仁愛路200巷11弄1號
                    
                        瀏覽  357
                        
"
"    
                            仁愛雅舍管理委員會
                            
                        ","
電話  02-2982-6587
                    
                        地址  新北市三重區自強路四段110號1樓
                    
                        瀏覽  185
                        
"
"    
                            仁愛錄大廈管理委員會
                            
                        ","
電話  02-2609-7040
                    
                        地址  新北市林口區仁愛路二段267巷1號1樓
                    
                        瀏覽  237
                        
"
"    
                            仁愛福星公寓大廈管理委員會
                            
                        ","
電話  02-2690-3491
                    
                        地址  新北市汐止區仁愛路146號1樓
                    
                        瀏覽  317
                        
"
"    
                            仁愛特區社區公寓大廈管理委員會
                            
                        ","
電話  02-2648-8240
                    
                        地址  新北市汐止區伯爵街14巷2號
                    
                        瀏覽  519
                        
"
"    
                            仁愛特區社區公寓大廈管理委員會
                            
                        ","
電話  02-2643-8478
                    
                        地址  新北市汐止區伯爵街14巷8號之10,B1樓
                    
                        瀏覽  383
                        
"
"    
                            仁愛春天公寓大廈管理委員會
                            
                        ","
電話  02-8660-1146
                    
                        地址  新北市永和區仁愛路299巷10號B1樓
                    
                        瀏覽  369
                        
"
"    
                            д»Ғж„ӣжҸҗзҗҙжүӢе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2927-1848
                    
                        ең°еқҖ  ж–°еҢ—еёӮж°ёе’ҢеҚҖд»Ғж„ӣи·Ҝ284иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  252
                        
"
"    
                            д»Ғж„ӣе·ЁжҳҹзӨҫеҚҖе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2649-8335
                    
                        ең°еқҖ  ж–°еҢ—еёӮжұҗжӯўеҚҖд»Ғж„ӣи·Ҝ149иҷҹ4жЁ“
                    
                        зҖҸиҰҪ  425
                        
"
"    
                            д»Ғж„ӣеҜ¶з¬¬е…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2922-5360
                    
                        ең°еқҖ  ж–°еҢ—еёӮж°ёе’ҢеҚҖдҝқзҰҸи·ҜдәҢж®ө61иҷҹ
                    
                        зҖҸиҰҪ  238
                        
"
"    
                            д»Ғж„ӣеӨ©е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2929-3754
                    
                        ең°еқҖ  ж–°еҢ—еёӮж°ёе’ҢеҚҖд»Ғж„ӣи·Ҝ243е··
                    
                        зҖҸиҰҪ  759
                        
"
"    
                            д»Ғж„ӣеңӢжӣүе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-8283-3096
                    
                        ең°еқҖ  ж–°еҢ—еёӮиҳҶжҙІеҚҖж°ҙж№іиЎ—257иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  237
                        
"
"    
                            д»Ғж„ӣеңӢеҜ¶з®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-3233-3789
                    
                        ең°еқҖ  ж–°еҢ—еёӮж°ёе’ҢеҚҖд»Ғж„ӣи·Ҝ306е··73иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  320
                        
"
"    
                            дәәиҰӢд»Ғж„ӣе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2600-6086
                    
                        ең°еқҖ  ж–°еҢ—еёӮжһ—еҸЈеҚҖж°‘ж¬Ҡи·Ҝ2иҷҹд№Ӣ1
                    
                        зҖҸиҰҪ  553
                        
"
"    
                            дәәжғ…е‘іе°ҸйҺ®(пјўеҚҖз®ЎзҗҶе§”е“Ўжңғ)
                            
                        ","
йӣ»и©ұ  02-2694-8093
                    
                        ең°еқҖ  ж–°еҢ—еёӮжұҗжӯўеҚҖзҰҸеҫ·дёҖи·Ҝ2е··5иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  1404
                        
"
"    
                            дәәжғ…е‘іе°ҸйҺ®(пјЎеҚҖз®ЎзҗҶе§”е“Ўжңғ)
                            
                        ","
йӣ»и©ұ  02-2695-2185
                    
                        ең°еқҖ  ж–°еҢ—еёӮжұҗжӯўеҚҖзҰҸеҫ·дёҖи·Ҝ12е··1иҷҹ
                    
                        зҖҸиҰҪ  565
                        
"
"    
                            дә¬иҸҜеӨ§ең°(пјЎеҚҖе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ)
                            
                        ","
йӣ»и©ұ  02-2270-7469
                    
                        ең°еқҖ  ж–°еҢ—еёӮеңҹеҹҺеҚҖеӯёжҲҗи·Ҝ94е··1иҷҹB1жЁ“
                    
                        зҖҸиҰҪ  350
                        
"
"    
                            дә¬иҸҜеӨ§ең°(пјўеҚҖе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ)
                            
                        ","
йӣ»и©ұ  02-2262-1907
                    
                        ең°еқҖ  ж–°еҢ—еёӮеңҹеҹҺеҚҖеӯёжҲҗи·Ҝ94е··13иҷҹ
                    
                        зҖҸиҰҪ  407
                        
"
"    
                            дә¬жҫ„жӘңйҒ“з®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2914-6358
                    
                        ең°еқҖ  ж–°еҢ—еёӮж–°еә—еҚҖдёӯиҲҲи·Ҝдёүж®ө270иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  311
                        
"
"    
                            дә¬жқ°е…¬еҜ“еӨ§е»Ҳз®ЎзҗҶз¶ӯиӯ·жңүйҷҗе…¬еҸё
                            
                        ","
йӣ»и©ұ  02-2308-9901
                    
                        ең°еқҖ  ж–°еҢ—еёӮдёӯе’ҢеҚҖдёӯеҺҹиЎ—166иҷҹ
                    
                        зҖҸиҰҪ  234
                        
"
"    
                            дә¬е®ҙе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2675-6399
                    
                        ең°еқҖ  ж–°еҢ—еёӮжқҝж©ӢеҚҖйҮ‘й–ҖиЎ—302иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  385
                        
"
"    
                            дә¬е…Ҷйҡұе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2620-1015
                    
                        ең°еқҖ  ж–°еҢ—еёӮж·Ўж°ҙеҚҖеҢ—ж–°и·Ҝ224иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  312
                        
"
"    
                            дәһиІЎжҳҹз§‘жҠҖи—қиЎ“еӨ§жЁ“з®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2225-5851
                    
                        ең°еқҖ  ж–°еҢ—еёӮдёӯе’ҢеҚҖж–°ж°‘иЎ—112иҷҹ
                    
                        зҖҸиҰҪ  370
                        
"
"    
                            дәһзү№иҳӯеӨ§е…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ(е®ҲиЎӣе®Ө)
                            
                        ","
йӣ»и©ұ  02-2273-4105
                    
                        ең°еқҖ  ж–°еҢ—еёӮеңҹеҹҺеҚҖиЈ•ж°‘и·Ҝ259е··2иҷҹе®ҲиЎӣе®Ө
                    
                        зҖҸиҰҪ  510
                        
"
"    
                            дәһжҙІж–°йҠіеӨ§жЁ“з®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2916-0306
                    
                        ең°еқҖ  ж–°еҢ—еёӮж–°еә—еҚҖж°‘ж¬Ҡи·Ҝ52иҷҹ
                    
                        зҖҸиҰҪ  395
                        
"
"    
                            дәһжқұз§‘еӯёең’еҚҖе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2641-2351
                    
                        ең°еқҖ  ж–°еҢ—еёӮжұҗжӯўеҚҖдёӯиҲҲи·Ҝ31е··2иҷҹ
                    
                        зҖҸиҰҪ  335
                        
"
"    
                            дәһжқұж–°йғҪе»ізӨҫеҚҖз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-8967-4709
                    
                        ең°еқҖ  ж–°еҢ—еёӮжқҝж©ӢеҚҖеӣӣе·қи·ҜдәҢж®ө98иҷҹ
                    
                        зҖҸиҰҪ  337
                        
"
"    
                            дәһжқұдёүжҳҹе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-8966-9791
                    
                        ең°еқҖ  ж–°еҢ—еёӮеңҹеҹҺеҚҖе»ЈиҲҲиЎ—71иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  395
                        
"
"    
                            дәһжҳ•й»ғзҺ«з‘°ең’зӨҫеҚҖз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2609-5292
                    
                        ең°еқҖ  ж–°еҢ—еёӮжһ—еҸЈеҚҖж–ҮеҢ–дәҢи·ҜдёҖж®ө150иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  429
                        
"
"    
                            дә”и§’еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2902-9251
                    
                        ең°еқҖ  ж–°еҢ—еёӮжі°еұұеҚҖдёӯеұұи·ҜдәҢж®ө969иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  487
                        
"
"    
                            дә”иҷҹе…¬ең’е…¬еҜ“еӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2260-7529
                    
                        ең°еқҖ  ж–°еҢ—еёӮеңҹеҹҺеҚҖйҮ‘еҹҺи·ҜдёҖж®ө129е··2иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  521
                        
"
"    
                            дә”иӮЎеҝ еӯқеӨ§жҗЎз‘Ҡzе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2299-0827
                    
                        ең°еқҖ  ж–°еҢ—еёӮж–°иҺҠеҚҖдә”ж¬ҠдёҖи·Ҝ1иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  202
                        
"
"    
                            дә”иӮЎе·ҘжҘӯең’еҚҖе’Ңе№іе…¬еҜ“еӨ§е»Ҳ(з®ЎзҗҶе§”е“Ўжңғ)
                            
                        ","
йӣ»и©ұ  02-2299-2998
                    
                        ең°еқҖ  ж–°еҢ—еёӮж–°иҺҠеҚҖдә”ж¬ҠдәҢи·Ҝ20иҷҹ
                    
                        зҖҸиҰҪ  499
                        
"
"    
                            дә”иӮЎе·ҘжҘӯең’еҚҖд»Ғж„ӣеӨ§е»Ҳз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-2299-1571
                    
                        ең°еқҖ  ж–°еҢ—еёӮж–°иҺҠеҚҖдә”ж¬ҠдёҖи·Ҝ3иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  433
                        
"
"    
                            дә”иӮЎе·Ҙе•ҶеӨ§жЁ“з®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-8295-2332
                    
                        ең°еқҖ  ж–°еҢ—еёӮдә”иӮЎеҚҖе·Ҙе•Ҷи·Ҝ82иҷҹ1жЁ“
                    
                        зҖҸиҰҪ  251
                        
"
"    
                            дә”иӮЎе“Ўе·ҘдҪҸе®…з”ІеҚҖе…¬еҜ“еӨ§е»Ҳз®ЎзҗҶ
                            
                        ","
йӣ»и©ұ  02-2298-4908
                    
                        ең°еқҖ  ж–°еҢ—еёӮж–°иҺҠеҚҖдә”е·ҘдёҖи·Ҝ72е··1иҷҹд№Ӣ25
                    
                        зҖҸиҰҪ  224
                        
"
"    
                            дә”зҰҸиҮЁй–Җз®ЎзҗҶе§”е“Ўжңғ
                            
                        ","
йӣ»и©ұ  02-8295-5574
                    
                        ең°еқҖ  ж–°еҢ—еёӮдә”иӮЎеҚҖе·Ҙе•Ҷи·Ҝ166иҷҹB1жЁ“
                    
                        зҖҸиҰҪ  283
                        
"
"    
                            五星尊爵(第五期社區管理委員會守衛室)
                            
                        ","
電話  02-2990-9247
                    
                        地址  新北市新莊區中華路二段47號1樓守衛室
                    
                        瀏覽  431
                        
"
"    
                            五十首馥公寓大廈管理委員會
                            
                        ","
電話  02-2683-6006
                    
                        地址  新北市樹林區樹新路211號
                    
                        瀏覽  410
                        
"
"    
                            九揚香庭大廈管理委員會
                            
                        ","
電話  02-2608-8558
                    
                        地址  新北市林口區文化三路一段451號1樓
                    
                        瀏覽  218
                        
"
"    
                            九揚金鑽公寓大廈管理委員會
                            
                        ","
電話  02-2983-8637
                    
                        地址  新北市三重區正義北路142號1樓
                    
                        瀏覽  357
                        
"
"    
                            九如社區管理委員會
                            
                        ","
電話  02-2623-6687
                    
                        地址  新北市淡水區中山北路二段174號1樓
                    
                        瀏覽  474
                        
"
"    
                            久盟領袖天下管理委員會
                            
                        ","
電話  02-8914-6305
                    
                        地址  新北市新店區寶中路86號1樓
                    
                        瀏覽  381
                        
"
"    
                            久泰花園社區管理委員會
                            
                        ","
電話  02-2960-0979
                    
                        地址  新北市板橋區大觀路二段174巷138號之2,2樓之3
                    
                        瀏覽  394
                        
"
"    
                            久泰夏威夷社區管理委員會
                            
                        ","
電話  02-8941-8998
                    
                        地址  新北市中和區南山路180號12樓
                    
                        瀏覽  423
                        
"
"    
                            久保麗社區管理委員會
                            
                        ","
電話  02-2282-2328
                    
                        地址  新北市蘆洲區三民路50號1樓
                    
                        瀏覽  232
                        
"
"    
                            丹霞灣管理委員會
                            
                        ","
電話  02-2620-1954
                    
                        地址  新北市淡水區中正東路一段117號之1,2樓
                    
                        瀏覽  384
                        
"
"    
                            中華開發工業城區管理委員會
                            
                        ","
電話  02-8685-9593
                    
                        地址  新北市樹林區東豐街49巷8弄1號
                    
                        瀏覽  254
                        
"
"    
                            中華新城(甲基地公寓大廈管理委員會)
                            
                        ","
電話  02-2270-1151
                    
                        地址  新北市土城區中華路二段89巷9弄1號B1樓
                    
                        瀏覽  251
                        
"
"    
                            中華新城(甲基地公寓大廈管理委員會)
                            
                        ","
電話  02-2273-2126
                    
                        地址  新北市土城區中華路二段89巷7弄2號1樓
                    
                        瀏覽  271
                        
"
"    
                            中華新城(乙基地公寓大廈管理委員會)
                            
                        ","
電話  02-2273-0625
                    
                        地址  新北市土城區中華路二段97號B1樓
                    
                        瀏覽  215
                        
"
"    
                            中華大都心歡喜親家大廈(管理委員會)
                            
                        ","
電話  02-2991-1560
                    
                        地址  新北市新莊區中原路189號1樓
                    
                        瀏覽  835
                        
"
"    
                            中華大樓管理委員會
                            
                        ","
電話  02-2991-5460
                    
                        地址  新北市新莊區中華路二段262號1樓
                    
                        瀏覽  345
                        
"
"    
                            中華公寓大廈管理維護有限公司
                            
                        ","
電話  02-2274-5438
                    
                        地址  新北市土城區金城路三段172號
                    
                        瀏覽  153
                        
"
"    
                            中英公寓大廈管理維護股份有限公司
                            
                        ","
電話  02-8992-0691
                    
                        地址  新北市新莊區中平路198巷12號1樓
                    
                        瀏覽  114
                        
"
"    
                            中興馥社區管理委員會
                            
                        ","
電話  02-2911-1859
                    
                        地址  新北市新店區中興路三段232號1樓
                    
                        瀏覽  468
                        
"
"    
                            中興翡翠大樓管理委員會
                            
                        ","
電話  02-2293-7173
                    
                        地址  新北市五股區中興路四段48巷17號1樓
                    
                        瀏覽  230
                        
"
"    
                            平安公寓大廈管理維護有限公司
                            
                        ","
電話  02-2683-0371
                    
                        地址  新北市樹林區保安街二段6號之9
                    
                        瀏覽  145
                        
"
"    
                            中興名人特區
                            
                        ","
電話  02-2687-9872
                    
                        地址  新北市樹林區中興街65號
                    
                        瀏覽  296
                        
"
"    
                            中興公寓大廈管理委員會
                            
                        ","
電話  02-8512-1078
                    
                        地址  新北市三重區中興北街130號1樓
                    
                        瀏覽  321
                        
"
"    
                            中福傑座公寓大廈管理委員會
                            
                        ","
電話  02-2240-4027
                    
                        地址  新北市中和區景平路666號1樓
                    
                        瀏覽  275
                        
"
"    
                            中研山莊一期公寓大廈管理委員會
                            
                        ","
電話  02-2660-2509
                    
                        地址  新北市汐止區東勢街190巷1號1樓
                    
                        瀏覽  1390
                        
"
"    
                            中研宏觀社區管理委員會
                            
                        ","
電話  02-2660-0070
                    
                        地址  新北市汐止區東勢街70號1樓
                    
                        瀏覽  1097
                        
"
"    
                            中石華城公寓大廈管理委員會
                            
                        ","
電話  02-8687-2555
                    
                        地址  新北市樹林區復興路229巷12號2樓
                    
                        瀏覽  232
                        
"
"    
                            中正鼎集公寓大廈管理委員會
                            
                        ","
電話  02-2908-8993
                    
                        地址  新北市新莊區中正路889號之8,1樓
                    
                        瀏覽  393
                        
"
"    
                            中正金典公寓大廈管理委員會(管理員室)
                            
                        ","
電話  02-2923-1230
                    
                        地址  新北市永和區中正路467號1樓管理員室
                    
                        瀏覽  216
                        
"
"    
                            中正逸園管理委員會
                            
                        ","
電話  02-2242-1274
                    
                        地址  新北市中和區中正路276號1樓
                    
                        瀏覽  218
                        
"
"    
                            中正花園社區守望相助管理委員會
                            
                        ","
電話  02-2221-2486
                    
                        地址  新北市中和區連城路469巷7弄
                    
                        瀏覽  321
                        
"
"    
                            中正月灣公寓大廈管理委員會
                            
                        ","
電話  02-8965-3463
                    
                        地址  新北市板橋區中正路413巷5號1樓
                    
                        瀏覽  249
                        
"
"    
                            中正新天地公寓大廈管理委員會
                            
                        ","
電話  02-2678-9886
                    
                        地址  新北市鶯歌區鶯桃路97巷11號1樓
                    
                        瀏覽  195
                        
"
"    
                            中正工業大樓(管理委員會)
                            
                        ","
電話  02-2223-3411
                    
                        地址  新北市中和區中正路768號
                    
                        瀏覽  597
                        
"
"    
                            中正工業大樓(守望相助管理委員會)
                            
                        ","
電話  02-2225-3273
                    
                        地址  新北市中和區中正路774號1樓
                    
                        瀏覽  380
                        
"
"    
                            中正富邑公寓大廈管理委員會
                            
                        ","
電話  02-2244-1109
                    
                        地址  新北市中和區中正路160號1樓
                    
                        瀏覽  293
                        
"
"    
                            中正乙區國宅社區管理委員會
                            
                        ","
電話  02-8911-6306
                    
                        地址  新北市新店區中正路265號B1樓
                    
                        瀏覽  779
                        
"
"    
                            中正丙區國宅社區管理委員會
                            
                        ","
電話  02-2911-4767
                    
                        地址  新北市新店區中正路265巷1號1樓
                    
                        瀏覽  605
                        
"
"    
                            中捷建築物維護管理股份有限公司
                            
                        ","
電話  02-2254-3524
                    
                        地址  新北市板橋區民生路二段249號2樓
                    
                        瀏覽  263
                        
"
"    
                            中山工業園區管理委員會
                            
                        ","
電話  02-2223-6670
                    
                        地址  新北市中和區建一路93巷2號B1樓
                    
                        瀏覽  247
                        
"
"    
                            中山寶座管理委員會
                            
                        ","
電話  02-2687-8360
                    
                        地址  新北市樹林區中山路一段186號
                    
                        瀏覽  601
                        
"
"    
                            中山富邑管理委員會
                            
                        ","
電話  02-2245-6624
                    
                        地址  新北市中和區中山路二段137號1樓
                    
                        瀏覽  690
                        
"
"    
                            中山大樓公寓大廈管理委員會
                            
                        ","
電話  02-2964-7299
                    
                        地址  新北市板橋區中山路二段99號1樓
                    
                        瀏覽  260
                        
"
"    
                            中山名門公寓大廈管理委員會
                            
                        ","
電話  02-8951-8388
                    
                        地址  新北市板橋區中山路二段565巷1號1樓
                    
                        瀏覽  542
                        
"
"    
                            中山名人錄社區管理委員會
                            
                        ","
電話  02-2668-6660
                    
                        地址  新北市樹林區中山路三段163巷13號
                    
                        瀏覽  250
                        
"
"    
                            中山公園廣場管理委員會
                            
                        ","
電話  02-2672-9567
                    
                        地址  新北市三峽區中山路106巷2號1樓
                    
                        瀏覽  569
                        
"
"    
                            中安華廈管理委員會
                            
                        ","
電話  02-2923-3368
                    
                        地址  新北市中和區中安街72號1樓
                    
                        瀏覽  392
                        
"
"    
                            中央首相公寓大廈管理委員會
                            
                        ","
電話  02-2219-1993
                    
                        地址  新北市新店區中央一街43號1樓
                    
                        瀏覽  282
                        
"
"    
                            中央領袖天下管理委員會
                            
                        ","
電話  02-2269-2785
                    
                        地址  新北市土城區中央路四段2號1樓
                    
                        瀏覽  426
                        
"
"    
                            中央第一城公寓大廈管理委員會
                            
                        ","
電話  02-2268-1104
                    
                        地址  新北市土城區中央路四段66號1樓
                    
                        瀏覽  331
                        
"
"    
                            中央第一城公寓大廈管理委員會
                            
                        ","
電話  02-2267-1072
                    
                        地址  新北市土城區中央路四段68巷2號之1,1樓
                    
                        瀏覽  257
                        
"
"    
                            中央河左岸大廈管理委員會
                            
                        ","
電話  02-8667-5154
                    
                        地址  新北市新店區中央三街1號
                    
                        瀏覽  259
                        
"
"    
                            中央新春管理委員會
                            
                        ","
電話  02-8667-1679
                    
                        地址  新北市新店區中央路57號1樓
                    
                        瀏覽  322
                        
"
"    
                            中央學園管理委員會
                            
                        ","
電話  02-2266-1541
                    
                        地址  新北市土城區中央路一段96號1樓
                    
                        瀏覽  181
                        
"
"    
                            中央大公園管理委員會
                            
                        ","
電話  02-2641-2531
                    
                        地址  新北市汐止區新台五路一段234號
                    
                        瀏覽  353
                        
"
"    
                            中央公園Ａ區管理委員會
                            
                        ","
電話  02-2687-4972
                    
                        地址  新北市板橋區篤行路三段78號
                    
                        瀏覽  247
                        
"
"    
                            中央全家福管理委員會
                            
                        ","
電話  02-2219-4585
                    
                        地址  新北市新店區中央五街78號7樓
                    
                        瀏覽  354
                        
"
"    
                            中和摩天東帝市(全區管理委員會)
                            
                        ","
電話  02-2949-5007
                    
                        地址  新北市中和區景平路180號1樓
                    
                        瀏覽  882
                        
"
"    
                            中和摩天東帝市(全區管理委員會)
                            
                        ","
電話  02-2949-5009
                    
                        地址  新北市中和區景平路190號B4樓
                    
                        瀏覽  230
                        
"
"    
                            中和市警信新村國宅管理委員會
                            
                        ","
電話  02-8668-1500
                    
                        地址  新北市中和區秀I街127巷1號1樓
                    
                        瀏覽  212
                        
"
"    
                            中和市花園廣場社區(互助管理委員會)
                            
                        ","
電話  02-8227-5509
                    
                        地址  新北市中和區中正路831號1樓
                    
                        瀏覽  1095
                        
"
"    
                            中和卓越大廈管理委員會
                            
                        ","
電話  02-2228-7894
                    
                        地址  新北市中和區中正路910號1樓
                    
                        瀏覽  225
                        
"
"    
                            中和利通歡喜樓大廈管理委員會
                            
                        ","
電話  02-2226-0675
                    
                        地址  新北市中和區連城路317號3樓
                    
                        瀏覽  411
                        
"
"    
                            中信股份有限公司(亞洲台北山城)
                            
                        ","
電話  02-2408-0493
                    
                        地址  新北市金山區名流路2號
                    
                        瀏覽  551
                        
"
"    
                            世際傳家住戶管理委員會
                            
                        ","
電話  02-2967-0944
                    
                        地址  新北市板橋區中正路102號1樓
                    
                        瀏覽  350
                        
"
"    
                            世運哈囉住戶管理委員會
                            
                        ","
電話  02-2989-1092
                    
                        地址  新北市三重區中正北路25巷20號
                    
                        瀏覽  336
                        
"
"    
                            世貿科學園區管理委員會
                            
                        ","
電話  02-2664-2741
                    
                        地址  新北市深坑區北深路三段248號
                    
                        瀏覽  425
                        
"
"    
                            世貿新都管理委員會
                            
                        ","
電話  02-2609-0757
                    
                        地址  新北市林口區文化二路一段266號1樓
                    
                        瀏覽  477
                        
"
"    
                            世貿國家公園管理委員會
                            
                        ","
電話  02-2648-7331
                    
                        地址  新北市汐止區長江街101號之5,1樓
                    
                        瀏覽  624
                        
"
"    
                            世貿名人廣場大廈管理委員會
                            
                        ","
電話  02-2649-7134
                    
                        地址  新北市汐止區大同路二段238號1樓
                    
                        瀏覽  691
                        
"
"    
                            世紀風情社區管理委員會
                            
                        ","
電話  02-2693-5444
                    
                        地址  新北市汐止區福德一路86巷85號之1,1樓
                    
                        瀏覽  405
                        
"
"    
                            世紀金城公寓大廈管理委員會
                            
                        ","
電話  02-2270-5605
                    
                        地址  新北市土城區金城路二段258號1樓
                    
                        瀏覽  214
                        
"
"    
                            世紀皇家翡翠特區公寓大廈(管理委員會)
                            
                        ","
電話  02-2242-2641
                    
                        地址  新北市中和區圓通路132號
                    
                        瀏覽  425
                        
"
"    
                            世紀凱悅社區管理委員會
                            
                        ","
電話  02-8685-0053
                    
                        地址  新北市樹林區東華街6號1樓
                    
                        瀏覽  439
                        
"
"    
                            世紀公園管理委員會
                            
                        ","
電話  02-8923-3496
                    
                        地址  新北市中和區中安街80號1樓
                    
                        瀏覽  345
                        
"
"    
                            世界經貿中心管理委員會
                            
                        ","
電話  02-8647-1695
                    
                        地址  新北市汐止區大同路三段196號13樓
                    
                        瀏覽  1020
                        
"
"    
                            世界第一等公寓大廈管理委員會
                            
                        ","
電話  02-8281-5197
                    
                        地址  新北市蘆洲區中山一路223巷10號1樓
                    
                        瀏覽  260
                        
"
